"name","Degree","Weighted.Degree","modularity_class","pageranks","componentnumber","clustering","triangles","eigencentrality","author_id","URL"
"Evan Reed",3,1.2,1344,4.9e-05,0,0,0,0.009067,2155933805,"https://engineering.stanford.edu/sites/default/files/styles/large-square/public/90ba22ba890d5f779948720fe29a1c41.jpg?itok=vSbvWiUu"
"Avellaneda, Marco",4,1,1344,7.3e-05,0,0,0,0.003454,2121905313,""
"Lin, Fang-Hua",4,1.849713,1344,0.000106,0,0.166667,1,0.001975,2139432699,"https://math.nyu.edu/people/profiles/images/Lin_Fanghua.jpg"
"Majda, Andrew J.",7,1.405152,1344,8.8e-05,0,0,0,0.019982,2336054480,"https://math.nyu.edu/people/profiles/images/Majda_Andrew.jpg"
"Avery Berman, PhD",1,1,1344,4.5e-05,0,0,0,0.053566,2910657909,"http://www.nmr.mgh.harvard.edu/files/styles/medium/public/node/user_profile_photos/ayb72_0.jpg?itok=0nzZuB4M"
"Jonathan Polimeni, PhD",21,2.740462,1344,0.000118,0,0.071429,15,0.632787,2010669855,"http://www.nmr.mgh.harvard.edu/files/styles/medium/public/node/user_profile_photos/jonp.png?itok=nCJRaR_G"
"Barbara Scavone, M.D.",2,0.6875,1344,4.6e-05,0,0,0,0.007316,75307488,"https://anesthesia.uchicago.edu/sites/anesthesia.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/people/scavone.png?itok=Myt36lVD"
"Huo, Dezheng",22,2.727119,1344,0.00014,0,0.017316,4,0.143071,2167748703,"http://med-faculty.bsd.uchicago.edu/Content/faculty/no_pic.jpg"
"Jeevanandam, Valluvan",6,1.916667,1344,1e-04,0,0.066667,1,0.018066,2204397843,""
"Jeffrey Apfelbaum, M.D.",5,0.802381,1344,4.3e-05,0,0.5,5,0.033266,2464723590,"https://anesthesia.uchicago.edu/sites/anesthesia.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/apfelbaum.jpg?itok=XRgntb5z"
"Thomas Cutter, M.D.",2,0.117816,1344,1.6e-05,0,0,0,0.009274,2666205814,"https://anesthesia.uchicago.edu/sites/anesthesia.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/people/cutter.png?itok=b7jRz_vd"
"Avesta Sasan",1,0.125,1344,1.4e-05,0,0,0,0.002263,2077170405,"https://ece.gmu.edu/sites/ece/files/styles/medium/public/person/9804/avestasasan.png?itok=2VGhPkph"
"Hassan Ghasemzadeh",6,1.44897,1344,8e-05,0,0,0,0.020387,1469883796,"https://www.eecs.wsu.edu/~hassan/index_files/image004.jpg"
"Houman Homayoun",3,2.111111,1344,7.8e-05,0,0,0,0.003262,2082189260,"https://cs.gmu.edu/media/uploads/people/.thumbnails/houman_homayoun.jpg/houman_homayoun-150x200.jpg"
"Avi Feller",10,1.941201,1344,8.8e-05,0,0.066667,3,0.069963,2309091375,"http://statistics.berkeley.edu/sites/default/files/styles/photo_main/public/faculty/headshot2.jpg?itok=9_nNzcqw"
"Jake Haselswerdt",0,0,282,8e-06,309,0,0,0,214451852,"https://politicalscience.missouri.edu/sites/default/files/styles/people_full_300/public/people-img/haselswerdt_jake_cropped.jpg?itok=1KeNONd3"
"Jesse Rothstein",4,1.07549,1344,5.5e-05,0,0,0,0.015424,2119555427,""
"Lihua Lei",4,0.85,1344,3.7e-05,0,0.333333,2,0.035053,2565649003,"http://statistics.berkeley.edu/sites/default/files/styles/photo_main/public/students/webp.net-resizeimage_0.jpg?itok=EhVHiSKd"
"Avi Loeb",1,0.090909,1344,1.3e-05,0,0,0,0.001726,2223583116,"https://static.hwpi.harvard.edu/files/styles/profile_full/public/itc/files/et_l.jpg?m=1515688992&itok=3I2qL_PX"
"Zhou, Shiyu",2,1.015385,1344,4e-05,0,1,1,0.037668,2497945365,"https://www.finmath.rutgers.edu/images/Shiyu_Zhou_Resized.png"
"Avideh Zakhor",12,2.930809,1344,0.000118,0,0.045455,3,0.137654,29005305,"https://www2.eecs.berkeley.edu/Faculty/Photos/Homepages/zakhor.jpg"
"Neureuther, Andrew",9,1.48741,1344,6.7e-05,0,0.027778,1,0.087857,349125939,"https://www2.eecs.berkeley.edu/Faculty/Photos/Homepages/neureuther.jpg"
"Olav Solgaard",14,3.044332,1344,0.000118,0,0.021978,2,0.155232,2042889031,"https://ultrafast.stanford.edu/sites/g/files/sbiybj1591/f/styles/medium/public/solgaard.jpg?itok=zUk3_Mux"
"Avishek Saha",4,0.408009,1344,2.4e-05,0,0.333333,2,0.026201,2149434754,"http://www.sci.utah.edu/templates/rt_requiem/custom/images/name.png"
"John  Paisley",8,0.957143,1344,5e-05,0,0,0,0.104095,2020801783,"https://industry.datascience.columbia.edu/sites/default/files/profiles/photos/Paisley_photo.JPG"
"Brugge, Joan",5,1.503239,1344,6.1e-05,0,0,0,0.070902,2084397312,"https://cellbio.med.harvard.edu/sites/default/files/styles/people_photo/public/people_photo/joan2.jpg?itok=6DD8CLJF"
"Christophe Benoist, Ph.D., M.D.,",16,0.637203,1344,3.6e-05,0,0.025,3,0.202139,2167451827,"http://micro.med.harvard.edu/faculty/benoist.jpg"
"Evan Macosko",3,0.555556,1344,3.3e-05,0,0,0,0.006877,2090352283,"http://www.hms.harvard.edu/dms/neuroscience/fac/images/large/Macosko_Evan.jpg"
"Kevin Struhl",12,3.216939,1344,0.00012,0,0,0,0.109053,1652467557,"https://bcmp.hms.harvard.edu/sites/g/files/mcu496/f/styles/person_large/public/person-photos/Kevin%20Struhl%20ID%20Picture.jpeg?itok=Ke1Lku9R"
"Sharad Ramanathan",4,0.367033,1344,2.2e-05,0,0.333333,2,0.065799,2153396861,"https://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Ramanathan.Sharad_200x300.jpg?itok=X5fJS9Pl"
"Stranger, Barbara",4,0.432401,1344,2.4e-05,0,0.166667,1,0.050192,287212067,"http://med-faculty.bsd.uchicago.edu/Content/faculty/13972.jpg"
"Aviv Adler",3,1,1344,4.5e-05,0,0,0,0.054636,2224392588,""
"Hiroshi Horiguchi",3,0.775,1344,4e-05,0,0.666667,2,0.0372,1976437620,"http://www.stanford.edu/group/vista/cgi-bin/home/wp-content/uploads/2013/04/Hiroshi-225x300.jpg"
"Trevor Hastie",25,1.840253,1344,8.4e-05,0,0.043333,13,0.456832,254766753,"https://neuroscience.stanford.edu/sites/g/files/sbiybj1576/f/styles/large-square/public/3e5b844b588f6ca6db5fa47ad9f78e4a.jpg?itok=pmr3pYyJ"
"Wandell, Brian",13,2.83342,1344,0.000126,0,0.025641,2,0.173743,2093500981,"https://ed.stanford.edu/sites/default/files/styles/800px_wide/public/profiles/faculty/wandell.png?itok=aV82-kkx"
"Avner Greif",5,0.928571,1344,4.3e-05,0,0.3,3,0.026274,2165915637,"https://globalpoverty.stanford.edu/sites/default/files/styles/large-profile/public/people/129-greifavner.jpg?itok=DgrroeO9"
"Barry Weingast",20,7.427431,1344,0.000285,0,0.073684,14,0.068983,2292644135,"https://globalpoverty.stanford.edu/sites/default/files/styles/large-profile/public/people/135-6bc42fa7b68e68b42b64704e3ebc6912.jpg?itok=zv23JC2p"
"John V.C. Nye",5,2.683983,1344,0.000105,0,0.1,1,0.005243,2120635447,"https://d101vc9winf8ln.cloudfront.net/person_images/420/cropped/john_nye2.jpg?1519905478"
"Margaret Levi",10,2.075341,1344,0.000106,0,0.088889,4,0.037862,2151598347,"https://globalpoverty.stanford.edu/sites/default/files/styles/large-profile/public/people/4609-viewimage.jpg?itok=708D3n9y"
"Paul Milgrom",13,1.001587,1344,5.5e-05,0,0.038462,3,0.059924,723107423,"https://siepr.stanford.edu/sites/default/files/styles/large-profile/public/people/3872-milgrom-profile.jpg?itok=3-UopcDo"
"Robert Bates",11,1.185998,1344,5.8e-05,0,0.072727,4,0.057557,2147970893,"https://scholar.harvard.edu/files/os_shields/harvard_shield.png?m=1492835958"
"Emily Bernhardt",20,3.345171,1344,0.000152,0,0.042105,8,0.073169,2138967756,"https://scholars.duke.edu/individual/t4572962"
"Emily M. Klein",6,0.755952,1344,4.9e-05,0,0.133333,2,0.014925,2094982039,"https://scholars.duke.edu/individual/t9225252"
"Erika Weinthal",3,2.153846,1344,9e-05,0,0,0,0.001673,699474877,"https://scholars.duke.edu/individual/t8040872"
"Gary S. Dwyer",5,0.295238,1344,3e-05,0,0.2,2,0.015276,2166380868,"https://scholars.duke.edu/individual/t8251742"
"Jonathan Karr",3,0.554581,1344,4e-05,0,0.333333,1,0.016785,2134405365,"https://nicholas.duke.edu/sites/default/files/styles/square_200x200/public/146113o_karr_jonathan_0002_.jpg?itok=Ih8cUvhM"
"Lincoln F. Pratson",8,1.781731,1344,1e-04,0,0.035714,1,0.012546,699475588,"https://scholars.duke.edu/individual/t2385262"
"Marc A. Jeuland",6,0.471827,1344,4.2e-05,0,0,0,0.01467,1976948226,"https://scholars.duke.edu/individual/t0007872"
"Thomas Darrah",3,0.605263,1344,3.9e-05,0,0,0,0.003792,2071075826,""
"William Mitch",2,0.07037,1344,1.4e-05,0,1,1,0.00356,2099161840,"https://engineering.stanford.edu/sites/default/files/styles/large-square/public/fec66f02fa02a10848dab3ce6e1b2da3.jpg?itok=PNUoh1UN"
"Zbigniew J. Kabala",8,2.125524,1344,1e-04,0,0,0,0.020188,2680860892,"https://cee.duke.edu/sites/cee.duke.edu/files/scholars_images/thumb_image_1425042.jpg"
"Avniel Ghuman",7,0.985587,1344,5.8e-05,0,0.047619,1,0.047011,2266581924,"http://cnbc.cmu.edu/cnbc-directory/name/ghuman-avniel-ghuman-avniel/"
"Julie Fiez",13,2.181359,1344,0.000113,0,0.025641,2,0.136181,2291672056,"http://www.cnbc.cmu.edu/cnbc-directory/name/fiez-julie-fiez-julie/"
"Pyles, John",6,1.408333,1344,7.2e-05,0,0.133333,2,0.038245,2115379382,"http://www.psy.cmu.edu/people/lsa.jpg"
"Yuanning Li",3,0.5,1344,3.2e-05,0,0,0,0.027264,2258316167,"http://www.cnbc.cmu.edu/cnbc-directory/name/li-yuanning-li-yuanning/"
"Elizabeth Utterson",5,2.212121,1344,9.6e-05,0,0.2,2,0.030153,2480877190,"https://profiles.wustl.edu/files-asset/24527787/utterson_elizabeth_094891.jpg"
"Jane Garbutt",19,3.140711,1344,0.000141,0,0.064327,11,0.151464,1985371093,"https://profiles.wustl.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Jie Zheng",9,0.886602,1344,5.2e-05,0,0.055556,2,0.061879,2231803844,"https://profiles.wustl.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Shinawi, M.",9,1.627572,1344,7.6e-05,0,0.25,9,0.069763,2051925049,"https://profiles.wustl.edu/files-asset/24530950/shinawi_marwan_332407.jpg"
"Avrim Blum",21,0.9375,1344,5.1e-05,0,0.033333,7,0.369089,2137000917,"http://www.cs.cmu.edu/~avrim/me.gif"
"Cynthia Dwork",8,1.015625,1344,5.1e-05,0,0.107143,3,0.127315,208343995,"https://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Dwork_200x300.jpg?itok=VRgQP-fF"
"Datta, Anupam",10,1.975277,1344,9.1e-05,0,0.044444,2,0.094499,2147094257,"https://www.csd.cs.cmu.edu/sites/default/files/styles/directory_photos/public/ad.jpg?itok=B8smq7E2"
"David Politte",5,0.493371,1344,3.9e-05,0,0.2,2,0.04776,2423666204,"https://profiles.wustl.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Felix F. Wu",1,0.03125,1344,1e-05,0,0,0,0.034081,2147137016,"https://www2.eecs.berkeley.edu/Assets/placeholder_white_150x210.png"
"Frieze, Alan",13,1.406524,1344,6e-05,0,0.115385,9,0.197427,2036959358,""
"Jackson, Jeffrey",3,1.0625,1344,4e-05,0,0.333333,1,0.044617,2104641164,"https://www.duq.edu/assets/images/math-compsci/Headshots Cropped/Jackson Cropped.jpg"
"Lisa Hellerstein",9,1.083882,1344,6.1e-05,0,0.055556,2,0.236454,2056505999,"https://engineering.nyu.edu/sites/default/files/styles/square_large_default_1x/public/2019-03/lisahellerstein2.png?h=b497f49c&itok=lVA-udeW"
"Michael Saks",8,2.348541,1344,9.1e-05,0,0.178571,5,0.106134,171944570,"https://www.math.rutgers.edu/templates/sas-red/images/rutgers/red_banner.png"
"Nagarajan, Vaishnavh",4,1.265625,1344,5e-05,0,0.166667,1,0.068368,2346977923,""
"Prabhakar Raghavan",14,2.581969,1344,0.000105,0,0.098901,9,0.292471,2195048431,""
"Procaccia, Ariel",17,3.537732,1344,0.000139,0,0.036765,5,0.194806,160737525,"https://www.csd.cs.cmu.edu/sites/default/files/styles/directory_photos/public/PROCACCIA-Ariel-04022015.jpg?itok=h37QgU5p"
"Ramamoorthi Ravi",11,2.143235,1344,8.8e-05,0,0.127273,7,0.142218,2426131985,"http://www.contrib.andrew.cmu.edu/~ravi/Ravi_2018.JPG"
"Steven Don",2,0.213068,1344,2.2e-05,0,1,1,0.038778,2192321308,"https://profiles.wustl.edu/files-asset/24524847/don_steven_035326.jpg"
"Vaggos Chatziafratis",6,1.015625,1344,4.1e-05,0,0.2,3,0.083968,2553336704,"https://cs.stanford.edu/~vaggos/logo2.png"
"Avshalom Caspi, PhD",10,0.511029,1344,3.4e-05,0,0.022222,1,0.063361,2172062277,"https://genome.duke.edu/sites/genome.duke.edu/files/styles/gcb_350x350/public/avshalom_caspi.jpg?itok=dTRnWvqk"
"Benjamin Domingue",9,2.594022,1344,0.00011,0,0.027778,1,0.034797,2168260243,"https://sociology.stanford.edu/sites/g/files/sbiybj9501/f/styles/large-square/public/domingue_opt_0.jpg?itok=lqvnpQ6W"
"Geraldine Downey",8,0.930644,1344,5.2e-05,0,0,0,0.032725,2170393678,"https://presidentialscholars.columbia.edu/sites/default/files/logo/PresidentialScholarsinNeuro.png"
"Awan, Azhar",2,1.5,1344,7.2e-05,0,0,0,0.005614,2112839276,""
"Everett Vokes",10,0.727662,1344,4.1e-05,0,0,0,0.06863,2023317701,"https://microbiome.uchicago.edu/sites/microbiome.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/Vokes3%5B1%5D%20copy.jpg?itok=x_slIwfQ"
"Hoffman, Philip",6,0.926185,1344,4.7e-05,0,0.066667,1,0.05113,1981790849,"http://med-faculty.bsd.uchicago.edu/Content/faculty/733.jpg"
"Chaitan Khosla",8,1.63254,1344,7.1e-05,0,0.035714,1,0.063781,1976988428,"https://engineering.stanford.edu/sites/default/files/styles/large-square/public/ed72a6e0ec53409986eedb6d46720c9b.jpg?itok=yp4yKDkV"
"Jiajie Diao, PhD",3,0.454545,1344,2.6e-05,0,0.333333,1,0.023649,2173694475,""
"John Board",9,1.430177,1344,6.1e-05,0,0.083333,3,0.035465,2141890208,"https://facultyadvancement.duke.edu/sites/facultyadvancement.duke.edu/files/styles/grid_thumbnail/public/board_0.jpg?itok=Pno_1D5P"
"Tong, Liang",1,0.076923,1344,1.2e-05,0,0,0,0.003662,2105563246,"https://biology.columbia.edu/sites/default/files/styles/people_full_view/public/Brent%20Stockwell%20is%20pictured.jpg?itok=EKID4ZW2"
"Ayca Kaya",3,2,1344,8.6e-05,0,0,0,0.001298,2100937480,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Kyungmin Kim",1,0.5,1344,2.7e-05,0,0,0,0.000352,2917970089,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Qingmin Liu",3,1.7,1344,6.7e-05,0,0,0,0.007033,2654968891,"http://www.iserp.columbia.edu/sites/default/files/styles/professor_thumb/public/field/professor/qingminliu.jpg?itok=-saelFaH"
"Charles Leiserson",13,3.045808,1344,0.000115,0,0.076923,6,0.268447,2137029746,"https://www.csail.mit.edu/sites/default/files/styles/headshot/public/images/people/profile/Charles%20Leiserson.jpg?h=eeb21fa4&itok=FhMXr-4d"
"John Owens",4,0.528623,1344,3.1e-05,0,0,0,0.051839,2150105899,""
"Shoaib  Kamil",12,1.054973,1344,7.3e-05,0,0.060606,4,0.190422,1988320759,"https://parlab.eecs.berkeley.edu/sites/all/parlab/files/parlab_logo.png"
"Ayelet Voskoboynik",3,1.105263,1344,4.2e-05,0,0.333333,1,0.040666,1970627165,"https://files-hopkinsmarinestation-stanford-edu.s3-us-west-2.amazonaws.com/s3fs-public/styles/large-square/public/c0cec2cfb44d31feb4938736c8a677f5.jpg?uZ6yD2kwthzetHddXzVdZ8aKHpmtgbDl&itok=68w74QbO"
"Mark Kowarsky",2,1.25,1344,4.6e-05,0,1,1,0.027969,1921901325,"https://quakelab.stanford.edu/sites/g/files/sbiybj9796/f/styles/large-square/public/mark_kowarsky.jpg?itok=4-L6jvv5"
"Ayers, John W.",4,0.916667,1344,4.5e-05,0,0,0,0.019031,2038488662,"https://publichealth.sdsu.edu/wp-content/uploads/2017/09/ayers-md.jpg"
"John Brownstein, PhD",13,4.36452,1344,0.000176,0,0.012821,1,0.093984,1915684033,"http://dbmi.hms.harvard.edu/sites/g/files/mcu781/files/profile-photos/20150512_BrownsteinPortrait-crop.png"
"Keith  Schnakenberg",1,0.055556,1344,1.3e-05,0,0,0,0.000713,1996442577,""
"Lisa Henriksen, PhD",3,0.4375,1344,3e-05,0,0,0,0.009802,2147047148,"http://prevention.stanford.edu/people/Henriksen/_jcr_content/main/panel_builder/panel_0/panel_builder/panel_0/image.img.620.high.jpg"
"Ayesha Khan",1,1,1344,4.8e-05,0,0,0,0.001041,2531534706,""
"S. Mahadevan",2,1.333333,1344,6.2e-05,0,0,0,0.009445,2111340171,""
"Ayieko, Rachel",3,1.333333,1344,5.1e-05,0,1,3,0.001383,2674676502,"https://www.duq.edu/assets/images/soe/faculty-staff/ayieko-rachel-200x250.jpg"
"Chao, Xia",4,2.833333,1344,0.000106,0,0.5,3,0.001653,2751039085,"https://www.duq.edu/assets/images/soe/faculty-staff/chao-xia-200x250.jpg"
"Mahalingappa, Laura",4,2.833333,1344,0.000101,0,0.5,3,0.001531,2044185333,"https://www.duq.edu/assets/images/soe/faculty-staff/mahalingappa-laura-200x250.jpg"
"Ayse Akincigil",3,0.361111,1344,2.9e-05,0,0,0,0.00165,2063453573,"https://socialwork.rutgers.edu/sites/default/files/styles/ssw_banner_custom_user_regular_2x/public/banner/research_0.jpeg?itok=r3tZ13Eh&timestamp=1448895013"
"James Walkup",6,1.643636,1344,8.6e-05,0,0,0,0.021016,2155006746,"http://catalogs.rutgers.edu/generated/gsapp_0709/images/gsap.jpg"
"Karen Zurlo, Ph.D.",3,1.324074,1344,7.1e-05,0,0,0,0.00333,2019141913,"http://ihhcpar.rutgers.edu/wp-content/uploads/2018/10/Karen_Zurlo336_334.png"
"Stephen Crystal, Ph.D.",4,0.379589,1344,2.4e-05,0,0,0,0.042183,1260308499,"http://ihhcpar.rutgers.edu/wp-content/uploads/2018/10/crystal-2.png"
"Tobias Gerhard, Ph.D.",5,0.263995,1344,1.9e-05,0,0,0,0.040805,2096187896,"http://ihhcpar.rutgers.edu/wp-content/uploads/2018/10/gerhaild_tobias.jpg"
"Brian  Allen",5,1.004856,1344,5.5e-05,0,0.2,2,0.035601,2170494686,"http://gallgroup.pratt.duke.edu/sites/gallgroup.pratt.duke.edu/files/members/Gall%20Website%20pic.jpeg"
"G. S. Karczmar",10,1.016917,1344,5.4e-05,0,0.088889,4,0.066238,2016727831,"https://radiology.uchicago.edu/sites/radiology.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/karczmar.jpg?itok=embylpJw"
"Kirti Kulkarni",5,0.993506,1344,5e-05,0,0.3,3,0.029518,2140400041,"https://www.radiology.uchicago.edu/sites/radiology.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/kulkarni.jpg?itok=QVaeShvK"
"Pritesh Patel",3,1.424242,1344,6.6e-05,0,0.333333,1,0.023903,2514487361,"https://www.radiology.uchicago.edu/sites/radiology.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/Patel%2C%2CPritesh.jpg?itok=xJ8xfr9A"
"Scott Eggener",9,0.993624,1344,5.9e-05,0,0.027778,1,0.063775,247889276,""
"Stephen Thomas",5,0.575,1344,3.3e-05,0,0.1,1,0.02364,2776960170,"https://www.radiology.uchicago.edu/sites/radiology.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/thomas_stephen-bio-261x347.jpg?itok=dpNRRKas"
"Y. Jiang",5,0.383333,1344,2.7e-05,0,0,0,0.019115,2109286434,"https://radiology.uchicago.edu/sites/radiology.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/jiang.jpg?itok=EB6Go7vH"
"Azeemuddin  Ahmed",5,1.074561,1344,6.2e-05,0,0,0,0.015022,2147628891,""
"Dan Shane",6,0.704657,1344,5.3e-05,0,0.066667,1,0.020797,2102864494,"http://ppc.uiowa.edu/sites/default/files/styles/people_speaker/public/shane_dan.jpg?itok=_b8ToXYf"
"Dionne Skeete, MD",2,1.125,1344,5.3e-05,0,0,0,0.006186,1971234333,"https://wsi.healthcare.uiowa.edu/ImageHandler/ImageHandler.ashx?Image=skeeted&IHUsername=e9ea4e37695ec4472af8acb586a9dc73&IHPassword=48503dfd58720bd5ff35c102065a52d7"
"Matthew D. Krasowski, MD, PhD",9,1.35,1344,7.1e-05,0,0.027778,1,0.046387,1916987994,"https://wsi.healthcare.uiowa.edu/ImageHandler/ImageHandler.ashx?Image=mkrasows&IHUsername=e9ea4e37695ec4472af8acb586a9dc73&IHPassword=48503dfd58720bd5ff35c102065a52d7"
"Azma Mareyam",5,1.039161,1344,5.1e-05,0,0.2,2,0.123402,2001858434,"http://www.nmr.mgh.harvard.edu/files/styles/medium/public/node/user_profile_photos/azma_1.jpg?itok=SGlvgoSD"
"Jennifer McNab",9,1.659451,1344,8e-05,0,0.027778,1,0.188072,2137893799,"https://aimi.stanford.edu/sites/g/files/sbiybj9856/f/styles/large-profile/public/jennifer-mcnab-1.jpg?itok=Ub9WJRqU"
"Azuma, Yoshiaki",4,1.390476,1344,5.9e-05,0,0,0,0.020935,1993431840,"http://molecularbiosciences.ku.edu/sites/all/themes/ku_template_2012_3col/images/far_above.png"
"Azza   Abouzied",1,0.428571,1344,2.3e-05,0,0,0,0.055839,2097080516,"http://archive.engineering.nyu.edu/sites/all/themes/polyframe/NYU_Tandon_logo.png"
"Jay Chen",4,0.227957,1344,1.8e-05,0,0.166667,1,0.06544,2111348772,"https://engineering.nyu.edu/sites/default/files/styles/square_large_default_1x/public/migrated/2013-08/pictures/picture-5393.jpg?h=474f800b&itok=L2GOS4b2"
"B. Aydogan",1,1,1344,4.9e-05,0,0,0,0.000725,2119062860,""
"B. Brent Simmons",1,1,1344,4.8e-05,0,0,0,0.001607,2632992918,""
"B. Douglas Bernheim",11,1.793478,1344,9e-05,0,0.036364,2,0.069382,1709076177,"https://siepr.stanford.edu/sites/default/files/styles/large-profile/public/people/3321-18.jpeg?itok=d7OjeCRV"
"Daniel McFadden",12,1.672483,1344,8e-05,0,0.075758,5,0.086923,2160317845,"https://eml.berkeley.edu/users/mcfadden/nobel/dan_dec00.gif"
"Debraj Ray",2,0.375,1344,3.2e-05,0,0,0,0.003749,2097416649,"http://as.nyu.edu/content/dam/nyu-as/econ/images/Ray.Debraj.jpg"
"John Shoven, PhD",4,1.515152,1344,6.2e-05,0,0.333333,2,0.027239,1800451016,"http://longevity3.stanford.edu/wp-content/uploads/2015/11/Banner_311.jpg"
"Sevin Yeltekin",3,0.535714,1344,4.2e-05,0,0,0,0.008632,174544482,"https://www.cmu.edu/tepper/facultyphotos/large/sevin.jpg"
"Sita Nataraj Slavov",4,2.228065,1344,8.4e-05,0,0.333333,2,0.028972,2315541513,"https://schar.gmu.edu/sites/default/files/styles/person/public/Slavov_SN.jpg?itok=StrGlZRP"
"Taubinsky, Dmitry",5,1.008466,1344,4.4e-05,0,0.2,2,0.042507,59275016,"https://www.econ.berkeley.edu/sites/default/files/styles/faculty_picture/public/pictures/picture-11256-1502124088.jpg?itok=XZjr3Xhy"
"Xiaochen Fan",1,0.071429,1344,1.1e-05,0,0,0,0.007534,2546010996,"http://as.nyu.edu/content/dam/nyu-as/econ/images/Fan.Xiaochen.jpg"
"Babcock, Michael W.",2,1,434,5.4e-05,310,0,0,0.000441,2605376566,"https://www.k-state.edu/economics/images/faculty/babcock.jpg"
"Rys, Margaret",2,1.5,434,7.4e-05,310,0,0,0.000382,1970674496,""
"Weisman, Dennis L.",2,1,434,5.8e-05,310,0,0,0.000441,1237403740,"https://www.k-state.edu/economics/images/faculty/weisman.jpg"
"Babitt, Jodie",4,1.275458,1344,6.4e-05,0,0,0,0.028158,247136207,"https://csb.mgh.harvard.edu/data/hr/people/1150/avatar/jodie_babitt.png"
"Chung, Raymond",17,2.647009,1344,0.000125,0,0.014706,2,0.181841,2125070140,"http://www.hms.harvard.edu/dms/virology/fac/images/large/Chung_Raymond.jpg"
"Clifford Woolf",10,1,1344,5.3e-05,0,0,0,0.074885,2136723134,"https://neuro.hms.harvard.edu/sites/g/files/mcu341/f/styles/person_large/public/person-photos/woolf_c.jpg?itok=-PKF6wCo"
"Nancy Catherine Andrews, PhD, MD",3,0.438034,1344,2.7e-05,0,0,0,0.010326,1940376515,"https://pediatrics.duke.edu/sites/pediatrics.duke.edu/files/styles/profile/public/scholars_images/i9113682.jpg?itok=xUuHYl4R"
